ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
4000
ITEM: BOX BOUNDS pp pp pp
0 50
0 50
0 50
ITEM: ATOMS id mol type x y z 
2160 11 1 20.48693123816115 17.674191875547184 28.17332028261398
2161 11 1 20.02149123816115 16.374911875547184 28.29652028261398
2162 11 1 20.39325123816115 17.609231875547184 27.78844028261398
2163 11 1 21.579011238161147 18.325791875547186 27.76444028261398
2164 11 1 22.615491238161148 18.772431875547184 28.56820028261398
2165 11 1 21.660851238161147 17.834511875547186 28.20892028261398
2166 11 1 21.349411238161146 16.512031875547187 28.48100028261398
2167 11 1 21.302211238161146 16.753231875547186 29.844600282613982
2168 11 1 20.447571238161146 16.044271875547185 29.01580028261398
2169 11 1 19.474451238161144 17.024111875547185 28.902680282613982
2170 11 1 20.062771238161144 17.736431875547183 29.935480282613984
2171 11 1 19.918691238161145 18.924511875547182 30.633800282613983
2172 11 1 19.929411238161144 17.700751875547184 29.98388028261398
2173 11 1 21.138451238161146 17.151951875547184 30.38036028261398
2174 11 1 21.763171238161146 17.612991875547184 29.23268028261398
2175 11 1 20.646451238161145 17.428431875547183 28.43340028261398
2176 11 1 20.923971238161144 18.394111875547182 29.38764028261398
2177 11 1 20.622691238161146 19.605231875547183 29.98964028261398
2178 11 1 20.627651238161146 18.869391875547183 28.81556028261398
2179 11 1 19.469251238161146 19.595151875547185 29.042520282613978
2180 11 1 19.929651238161146 19.619551875547184 27.73580028261398
2181 11 1 21.107731238161147 19.923711875547184 28.39884028261398
2182 11 1 21.468771238161146 18.677551875547184 27.912280282613978
2183 11 1 21.969251238161146 18.662751875547183 26.620280282613976
2184 11 1 21.282691238161146 17.547071875547182 27.072040282613976
2185 11 1 22.519091238161145 17.725551875547183 26.472440282613977
2186 11 1 22.916291238161147 17.998351875547183 25.17332028261398
2187 11 1 22.470131238161148 19.270511875547182 24.85308028261398
2188 11 1 22.26541123816115 20.23843187554718 25.82316028261398
2189 11 1 21.20645123816115 20.982591875547183 25.32836028261398
2190 11 1 21.78949123816115 21.26275187554718 24.103000282613976
2191 11 1 21.210451238161152 22.11419187554718 23.175880282613978
2192 11 1 20.839171238161153 21.428431875547183 22.030520282613978
2193 11 1 19.998771238161154 20.57731187554718 22.730040282613977
2194 11 1 18.666691238161153 20.22859187554718 22.885000282613976
2195 11 1 19.179811238161154 19.354031875547182 23.829320282613978
2196 11 1 19.328771238161153 20.461071875547184 23.009320282613977
2197 11 1 18.294211238161154 19.932591875547185 23.764600282613976
2198 11 1 17.534771238161152 20.832831875547186 24.494600282613977
2199 11 1 17.13765123816115 21.691791875547185 23.482440282613975
2200 11 1 17.795651238161152 22.905231875547184 23.603880282613975
2201 12 1 18.329588543693838 35.672773766528 24.883936081375175
2202 12 1 18.057828543693837 35.190853766528 23.613536081375177
2203 12 1 17.294068543693836 35.061093766528 22.46465608137518
2204 12 1 16.534708543693835 35.74925376652801 21.53209608137518
2205 12 1 16.454628543693836 37.070213766528006 21.94281608137518
2206 12 1 17.531668543693836 37.456933766528 21.16137608137518
2207 12 1 17.020468543693838 36.743813766528 20.088896081375182
2208 12 1 17.528468543693837 35.456933766527996 20.165936081375182
2209 12 1 17.450308543693836 36.693333766528 20.78665608137518
2210 12 1 17.026228543693836 36.485093766527996 22.08929608137518
2211 12 1 17.558788543693836 35.343013766527996 21.512976081375182
2212 12 1 17.542788543693835 34.52101376652799 20.397456081375182
2213 12 1 16.254948543693835 34.49717376652799 20.908256081375182
2214 12 1 17.426388543693836 34.32149376652799 20.189296081375183
2215 12 1 18.653188543693837 34.890853766528 19.888016081375184
2216 12 1 19.565428543693837 34.307493766528 20.752496081375185
2217 12 1 20.35950854369384 33.527573766528 21.577936081375185
2218 12 1 20.314468543693838 34.800773766528 22.122976081375185
2219 12 1 19.39766854369384 34.595173766528006 23.141456081375186
2220 12 1 18.644148543693838 34.150773766528005 24.216016081375187
2221 12 1 17.800788543693837 35.183893766528 23.839936081375185
2222 12 1 18.994228543693836 34.827973766528004 24.447296081375185
2223 12 1 18.182548543693837 33.868453766528006 23.863616081375184
2224 12 1 17.371588543693836 34.01853376652801 24.977056081375185
2225 12 1 16.541508543693837 33.42397376652801 24.040256081375183
2226 12 1 17.56558854369384 33.58325376652801 24.960096081375184
2227 12 1 17.00182854369384 34.66925376652801 25.610416081375185
2228 12 1 17.16086854369384 35.75749376652801 26.453456081375183
2229 12 1 18.19774854369384 36.647733766528006 26.68209608137518
2230 12 1 19.080788543693842 37.548693766528004 27.25521608137518
2231 12 1 19.342868543693843 38.049253766528004 28.52041608137518
2232 12 1 20.055028543693844 36.886773766528 28.27201608137518
2233 12 1 20.869348543693842 37.731333766528 27.534736081375183
2234 12 1 20.35230854369384 37.749973766528 26.249376081375182
2235 12 1 20.60646854369384 38.599893766528 25.185056081375183
2236 12 1 20.42966854369384 38.340533766528 26.534656081375182
2237 12 1 21.78638854369384 38.087973766527995 26.410416081375182
2238 12 1 21.833348543693837 36.88549376652799 25.723536081375183
2239 12 1 21.679188543693837 35.720853766527995 24.988576081375182
2240 12 1 20.519588543693835 36.30653376652799 25.47057608137518
2241 12 1 21.067828543693835 35.17261376652799 26.048256081375182
2242 12 1 22.133268543693834 34.64125376652799 26.757056081375183
2243 12 1 23.477748543693835 34.91485376652799 26.951136081375182
2244 12 1 23.175908543693836 35.03421376652799 25.604016081375182
2245 12 1 22.527428543693837 36.24317376652799 25.799456081375183
2246 12 1 23.19310854369384 36.80077376652799 26.879216081375183
2247 12 1 22.36006854369384 37.40997376652799 27.803776081375183
2248 12 1 21.34278854369384 38.15645376652799 27.231056081375183
2249 12 1 22.38694854369384 37.408773766527986 26.710896081375182
2250 12 1 23.11702854369384 37.81861376652799 27.815056081375182
2251 12 1 24.082468543693842 37.27245376652799 28.645536081375184
2252 12 1 23.932228543693842 35.97509376652799 29.108656081375184
2253 12 1 25.266308543693842 35.603573766527994 29.063136081375184
2254 12 1 25.26006854369384 36.90149376652799 29.548176081375185
2255 12 1 25.25302854369384 36.55717376652799 30.890256081375185
2256 12 1 25.890468543693842 37.108293766527986 31.990096081375185
2257 12 1 26.226868543693843 35.813093766527984 31.630656081375186
2258 12 1 25.648788543693843 37.042053766527985 31.905376081375184
2259 12 1 25.588388543693842 36.17277376652798 30.828016081375186
2260 12 1 24.476788543693843 36.52677376652798 31.575696081375185
2261 12 1 24.135588543693842 37.48133376652798 30.631136081375185
2262 12 1 23.521668543693842 37.84005376652798 31.820496081375186
2263 12 1 24.55782854369384 36.93237376652798 31.970336081375187
2264 12 1 24.851988543693842 38.27421376652798 31.788736081375188
2265 12 1 25.455748543693844 38.39069376652798 30.54705608137519
2266 12 1 25.410628543693843 39.00477376652798 31.78841608137519
2267 12 1 24.65278854369384 38.815493766527986 32.93281608137519
2268 12 1 24.34102854369384 40.053733766527984 32.394736081375186
2269 12 1 22.99046854369384 39.74733376652799 32.441696081375184
2270 12 1 22.03102854369384 38.979733766527985 31.801136081375184
2271 12 1 21.30070854369384 40.13013376652798 31.549376081375183
2272 12 1 22.13806854369384 41.18589376652798 31.226576081375182
2273 12 1 23.07182854369384 40.162773766527984 31.26537608137518
2274 12 1 24.24454854369384 39.47173376652798 31.00625608137518
2275 12 1 24.72574854369384 38.57221376652798 30.06849608137518
2276 12 1 25.80118854369384 39.42229376652798 30.27057608137518
2277 12 1 25.32934854369384 39.77285376652798 29.01577608137518
2278 12 1 26.05878854369384 40.70973376652798 29.73009608137518
2279 12 1 25.70406854369384 40.90461376652798 28.40489608137518
2280 12 1 25.99630854369384 39.62413376652798 28.846496081375182
2281 12 1 25.733588543693838 38.43949376652798 29.515616081375182
2282 12 1 26.155428543693837 37.15965376652798 29.83801608137518
2283 12 1 26.894548543693837 37.00309376652798 28.67649608137518
2284 12 1 27.729588543693836 37.417653766527984 29.70161608137518
2285 12 1 28.372228543693836 37.17933376652798 28.497456081375184
2286 12 1 28.711908543693838 38.50485376652798 28.279456081375184
2287 12 1 28.122948543693838 37.55725376652798 27.457776081375183
2288 12 1 29.260708543693838 37.28205376652798 26.71625608137518
2289 12 1 28.808868543693837 38.496293766527984 27.207696081375182
2290 12 1 27.742148543693837 37.613573766527985 27.15265608137518
2291 12 1 27.346708543693836 36.81485376652798 28.21353608137518
2292 12 1 27.992068543693836 36.32797376652798 29.33881608137518
2293 12 1 28.307668543693836 35.16317376652798 28.65801608137518
2294 12 1 27.556548543693836 35.022933766527984 29.813936081375182
2295 12 1 26.336228543693835 35.54533376652798 30.211456081375182
2296 12 1 26.200948543693833 35.30717376652798 31.56969608137518
2297 12 1 25.532868543693834 34.35733376652798 32.32561608137518
2298 12 1 26.330388543693832 35.48989376652798 32.29105608137518
2299 12 1 25.556228543693834 35.50885376652798 33.44009608137518
2300 12 1 25.325028543693833 34.39597376652798 34.23265608137518
2301 12 1 24.392548543693835 34.02813376652798 33.275936081375185
2302 12 1 23.411668543693835 33.14765376652798 32.84881608137518
2303 12 1 24.329428543693837 32.42973376652798 33.598736081375186
2304 12 1 25.369028543693837 31.843093766527982 34.30249608137519
2305 12 1 24.325508543693836 32.65389376652798 34.71921608137519
2306 12 1 24.523268543693835 33.09677376652798 36.01721608137519
2307 12 1 24.809108543693835 34.40341376652798 36.37889608137519
2308 12 1 23.795188543693836 33.61573376652798 35.857776081375185
2309 12 1 23.586148543693835 33.373173766527984 37.205936081375185
2310 12 1 22.474868543693834 33.28093376652799 36.383296081375185
2311 12 1 22.962148543693832 34.554293766527984 36.630496081375185
2312 12 1 21.937828543693833 34.18005376652798 37.48529608137518
2313 12 1 22.718308543693833 34.673093766527984 38.51849608137518
2314 12 1 22.412148543693835 33.897893766527986 39.625616081375185
2315 12 1 23.664468543693836 34.148853766527985 40.16305608137518
2316 12 1 24.539988543693838 33.24933376652798 39.57641608137518
2317 12 1 25.011828543693838 33.79237376652798 40.76081608137518
2318 12 1 23.953668543693837 32.91661376652798 40.57857608137518
2319 12 1 23.309588543693838 34.14181376652798 40.64201608137518
2320 12 1 23.40566854369384 33.18205376652798 39.647216081375184
2321 12 1 22.13958854369384 32.78381376652798 39.24897608137518
2322 12 1 23.09302854369384 32.520533766527976 40.219296081375184
2323 12 1 23.717428543693842 32.11293376652797 39.05137608137518
2324 12 1 23.12070854369384 31.162293766527974 38.238816081375184
2325 12 1 21.89718854369384 31.131253766527973 37.58905608137518
2326 12 1 21.84902854369384 32.51581376652797 37.561456081375184
2327 12 1 21.32518854369384 32.31805376652797 38.82897608137518
2328 12 1 22.35214854369384 31.427573766527967 39.09825608137518
2329 12 1 23.404468543693838 31.405973766527968 38.19705608137518
2330 12 1 24.414548543693837 30.944293766527966 39.02577608137518
2331 12 1 25.012548543693836 30.660533766527966 37.80841608137518
2332 12 1 26.161348543693837 31.151733766527965 38.40761608137518
2333 12 1 26.304308543693836 32.427893766527966 38.92809608137518
2334 12 1 24.971028543693837 32.40213376652797 39.30457608137518
2335 12 1 26.149908543693837 33.06517376652797 39.60529608137518
2336 12 1 27.380788543693836 33.68421376652797 39.45817608137518
2337 12 1 27.931508543693834 32.45333376652797 39.77697608137518
2338 12 1 28.965188543693834 33.10621376652797 39.124896081375184
2339 12 1 29.982388543693833 33.362693766527975 38.21969608137518
2340 12 1 29.838308543693834 34.280133766527975 39.248016081375184
2341 12 1 29.266388543693836 34.90597376652797 38.15201608137518
2342 12 1 29.638948543693836 33.59125376652797 37.92241608137518
2343 12 1 28.497188543693834 34.00413376652797 37.25481608137518
2344 12 1 27.931428543693833 32.73981376652797 37.217936081375186
2345 12 1 29.038788543693833 32.83125376652797 36.390096081375184
2346 12 1 28.758388543693833 33.75717376652797 37.38209608137518
2347 12 1 28.491108543693834 34.50213376652797 38.51945608137518
2348 12 1 29.519508543693835 34.23037376652797 37.631456081375184
2349 12 1 28.385108543693836 34.759173766527965 38.226016081375185
2350 12 1 28.538468543693835 35.88725376652796 37.436016081375186
2351 12 1 28.580068543693834 35.25669376652796 38.669136081375186
2352 12 1 29.939108543693834 35.43517376652796 38.871696081375184
2353 12 1 31.315268543693833 35.39197376652796 38.71601608137519
2354 12 1 31.457508543693834 36.58141376652796 38.01961608137519
2355 12 1 32.756628543693836 36.75701376652796 37.57073608137519
2356 12 1 33.623748543693836 37.17357376652796 36.57353608137519
2357 12 1 32.669028543693834 38.04973376652796 36.08265608137519
2358 12 1 32.49158854369384 38.113253766527954 37.45537608137519
2359 12 1 32.772068543693834 36.756613766527956 37.42777608137519
2360 12 1 32.800788543693834 36.17205376652795 36.17177608137519
2361 12 1 32.04182854369383 36.581333766527955 37.25649608137519
2362 12 1 31.638628543693834 37.43973376652796 36.24617608137519
2363 12 1 30.327748543693833 37.805813766527955 35.98601608137519
2364 12 1 31.543828543693834 37.61837376652795 36.62297608137519
2365 12 1 31.458468543693833 39.00021376652795 36.56729608137519
2366 12 1 30.523668543693834 39.78733376652795 37.22033608137519
2367 12 1 29.808148543693832 40.55109376652795 36.312176081375185
2368 12 1 30.608228543693834 41.10461376652795 35.32545608137519
2369 12 1 30.748948543693835 42.00429376652795 34.28097608137519
2370 12 1 30.895188543693834 40.66741376652795 34.61457608137518
2371 12 1 32.243108543693836 40.51301376652795 34.33289608137518
2372 12 1 31.904628543693835 39.37245376652795 35.043216081375185
2373 12 1 31.378148543693836 40.589093766527945 34.639856081375186
2374 12 1 31.985108543693837 40.15245376652795 33.47329608137519
2375 12 1 31.874548543693837 39.28797376652795 32.39601608137519
2376 12 1 33.24334854369384 39.19941376652795 32.592576081375185
2377 12 1 34.50934854369384 39.61173376652795 32.208976081375184
2378 12 1 35.33334854369384 38.92245376652795 33.084096081375186
2379 12 1 36.40574854369384 39.780293766527954 32.89897608137519
2380 12 1 35.30718854369384 40.02469376652795 32.09057608137519
2381 12 1 34.35654854369384 39.016933766527956 32.06337608137519
2382 12 1 33.88342854369384 38.88733376652795 33.35929608137519
2383 12 1 33.06886854369384 37.96997376652795 32.71505608137519
2384 12 1 33.33182854369384 39.06405376652795 31.906336081375187
2385 12 1 33.28718854369384 37.69453376652795 32.11273608137519
2386 12 1 34.30686854369384 36.90133376652795 32.61369608137519
2387 12 1 33.049428543693836 36.65277376652795 33.14017608137519
2388 12 1 32.23774854369383 37.72829376652795 33.46337608137519
2389 12 1 33.05254854369383 38.83861376652795 33.31145608137519
2390 12 1 33.43318854369383 39.77277376652795 32.36145608137519
2391 12 1 32.44014854369383 40.62989376652795 31.915136081375188
2392 12 1 31.54942854369383 39.57861376652795 32.062736081375185
2393 12 1 30.538548543693828 39.72341376652795 32.99937608137518
2394 12 1 31.82622854369383 40.04813376652795 32.60393608137518
2395 12 1 31.76710854369383 38.78029376652795 32.04785608137518
2396 12 1 31.55662854369383 37.77597376652795 31.11665608137518
2397 12 1 31.39302854369383 38.03797376652795 29.76593608137518
2398 12 1 32.550788543693834 37.742613766527946 30.46777608137518
2399 12 1 31.747828543693835 38.86845376652794 30.55705608137518
2400 12 1 30.932708543693835 39.40813376652794 29.57513608137518
2401 13 1 16.096301544692736 31.97587436624467 25.25983306618348
2402 13 1 15.603341544692736 31.737474366244673 26.53279306618348
2403 13 1 16.174701544692734 30.635474366244672 27.14863306618348
2404 13 1 15.422541544692734 30.89011436624467 28.284153066183478
2405 13 1 16.622461544692733 30.56419436624467 28.895673066183477
2406 13 1 16.657661544692733 30.40347436624467 27.519833066183477
2407 13 1 16.740701544692733 29.078914366244668 27.917833066183476
2408 13 1 16.328141544692734 30.257074366244666 28.519353066183477
2409 13 1 16.388621544692732 28.985794366244665 27.971513066183476
2410 13 1 16.590541544692734 29.416674366244663 26.670153066183477
2411 13 1 17.604781544692734 30.282514366244662 26.293833066183478
2412 13 1 18.368141544692733 29.162754366244663 26.582633066183476
2413 13 1 19.443501544692733 29.608514366244663 27.334233066183476
2414 13 1 20.225981544692733 28.990434366244664 26.372153066183476
2415 13 1 20.362621544692733 27.814434366244665 27.092313066183475
2416 13 1 21.594141544692732 28.069714366244664 27.673833066183477
2417 13 1 21.910461544692733 28.039554366244666 29.022473066183476
2418 13 1 23.268381544692733 27.944274366244667 29.280953066183475
2419 13 1 23.980381544692733 27.079154366244666 30.096233066183476
2420 13 1 24.18190154469273 25.747394366244666 29.770553066183478
2421 13 1 24.537261544692733 24.460514366244666 29.39975306618348
2422 13 1 23.278621544692733 23.884834366244668 29.46663306618348
2423 13 1 24.523501544692735 24.067954366244667 28.88623306618348
2424 13 1 23.400781544692734 24.590674366244667 29.50767306618348
2425 13 1 23.667341544692732 25.509314366244666 28.50511306618348
2426 13 1 23.402141544692732 24.401554366244667 27.71615306618348
2427 13 1 23.490221544692734 23.20651436624467 27.02031306618348
2428 13 1 22.430061544692734 23.58523436624467 27.82815306618348
2429 13 1 21.255741544692732 23.13123436624467 27.24951306618348
2430 13 1 22.154861544692732 22.82491436624467 26.24079306618348
2431 13 1 21.02790154469273 23.43211436624467 25.71055306618348
2432 13 1 20.66126154469273 22.46731436624467 26.63511306618348
2433 13 1 21.843741544692733 22.78075436624467 25.98439306618348
2434 13 1 23.099021544692732 22.347234366244667 25.589433066183478
2435 13 1 23.292781544692733 22.428674366244667 26.95903306618348
2436 13 1 24.252541544692733 22.914114366244668 27.83263306618348
2437 13 1 24.551261544692732 23.51779436624467 29.04359306618348
2438 13 1 25.677101544692732 23.767634366244668 28.275433066183478
2439 13 1 25.64918154469273 25.10027436624467 27.89703306618348
2440 13 1 26.06270154469273 26.17635436624467 28.665753066183477
2441 13 1 27.43854154469273 26.33979436624467 28.682473066183476
2442 13 1 27.22718154469273 25.13539436624467 28.030713066183477
2443 13 1 28.598941544692728 25.286194366244672 27.906793066183475
2444 13 1 29.52422154469273 25.88523436624467 28.746313066183475
2445 13 1 28.858061544692728 26.96939436624467 28.197913066183474
2446 13 1 29.29158154469273 25.69443436624467 27.871753066183473
2447 13 1 29.472541544692728 24.35171436624467 28.16223306618347
2448 13 1 28.69726154469273 23.241314366244673 28.45559306618347
2449 13 1 29.66318154469273 22.298834366244673 28.141673066183472
2450 13 1 30.67070154469273 21.706354366244675 27.39743306618347
2451 13 1 31.42414154469273 21.046674366244673 28.35503306618347
2452 13 1 30.47094154469273 21.167234366244674 29.35351306618347
2453 13 1 31.49902154469273 22.019394366244676 29.72343306618347
2454 13 1 30.63550154469273 22.685874366244676 28.868873066183472
2455 13 1 30.695981544692728 21.311794366244676 29.037033066183472
2456 13 1 31.635261544692728 21.122354366244675 30.03799306618347
2457 13 1 31.77358154469273 20.566834366244674 31.29983306618347
2458 13 1 31.31614154469273 19.665714366244675 32.24783306618347
2459 13 1 30.66470154469273 20.009314366244674 31.074153066183467
2460 13 1 31.353261544692728 20.902914366244673 31.878713066183465
2461 13 1 30.826461544692727 19.69283436624467 31.456793066183465
2462 13 1 32.00454154469273 20.247234366244673 31.930873066183466
2463 13 1 31.219181544692727 19.658514366244674 32.90903306618347
2464 13 1 31.768861544692726 18.665714366244675 33.70407306618347
2465 13 1 32.170701544692726 17.600194366244676 32.914553066183466
2466 13 1 32.86062154469273 18.285554366244675 33.90167306618346
2467 13 1 33.52062154469272 18.892594366244676 34.95799306618346
2468 13 1 34.17358154469272 18.364994366244677 36.06047306618346
2469 13 1 35.46214154469272 18.157634366244675 35.59519306618346
2470 13 1 35.98622154469272 16.908994366244677 35.88855306618346
2471 13 1 37.223901544692716 16.682754366244676 35.30807306618346
2472 13 1 38.60446154469272 16.759954366244678 35.39855306618346
2473 13 1 39.605821544692716 17.129234366244678 36.28223306618346
2474 13 1 40.916141544692714 17.550354366244676 36.12167306618346
2475 13 1 39.67366154469271 18.037314366244676 36.494553066183464
2476 13 1 40.87374154469271 18.522114366244676 35.99991306618347
2477 13 1 42.25350154469271 18.409474366244677 35.940073066183466
2478 13 1 42.91382154469271 19.065554366244676 34.913593066183466
2479 13 1 41.57374154469271 18.757074366244677 34.74367306618347
2480 13 1 41.74262154469271 19.858914366244676 35.56663306618347
2481 13 1 41.20558154469271 19.293634366244675 34.42119306618347
2482 13 1 40.746621544692715 20.152834366244676 33.43591306618347
2483 13 1 41.55542154469271 19.409714366244675 34.28063306618347
2484 13 1 41.02806154469271 20.691074366244674 34.26503306618347
2485 13 1 42.24886154469271 21.149874366244674 33.79679306618347
2486 13 1 42.97806154469271 20.770594366244673 34.91223306618347
2487 13 1 42.143501544692704 19.918754366244674 34.20663306618347
2488 13 1 43.3747815446927 20.553634366244673 34.23759306618347
2489 13 1 43.805261544692705 21.835714366244673 33.93567306618347
2490 13 1 43.008141544692705 22.393954366244675 34.92207306618347
2491 13 1 43.2565415446927 22.594274366244676 33.57375306618347
2492 13 1 42.4455815446927 22.984834366244677 34.62719306618347
2493 13 1 41.6590215446927 21.855874366244677 34.463833066183476
2494 13 1 41.4088615446927 23.020514366244676 33.75583306618348
2495 13 1 41.2141415446927 23.831554366244674 32.64935306618348
2496 13 1 40.0839015446927 24.633154366244675 32.65551306618348
2497 13 1 41.0694215446927 24.646754366244675 33.62943306618348
2498 13 1 41.9963015446927 25.675074366244676 33.689593066183484
2499 13 1 42.0335015446927 26.537474366244677 32.60575306618348
2500 13 1 43.217661544692696 27.048434366244678 33.11239306618348
2501 13 1 42.2026215446927 27.981554366244676 33.25007306618348
2502 13 1 42.744141544692695 29.000114366244677 34.017673066183484
2503 13 1 41.8574215446927 29.861234366244677 33.39143306618348
2504 13 1 42.1202215446927 31.214594366244675 33.25263306618348
2505 13 1 41.1843815446927 30.650034366244675 32.400953066183476
2506 13 1 40.762541544692695 31.311314366244677 33.54311306618347
2507 13 1 41.3985415446927 30.549234366244676 32.576313066183474
2508 13 1 40.862941544692696 29.362914366244677 33.05183306618348
2509 13 1 40.52726154469269 28.37827436624468 33.967193066183476
2510 13 1 41.48390154469269 29.067794366244676 33.23951306618348
2511 13 1 40.70366154469269 30.207154366244676 33.12535306618348
2512 13 1 39.97702154469269 31.381554366244675 33.01287306618348
2513 13 1 40.82670154469269 31.670514366244674 31.95703306618348
2514 13 1 40.02046154469269 32.19931436624467 32.952153066183484
2515 13 1 41.26326154469269 32.61107436624467 33.40591306618349
2516 13 1 42.06638154469269 32.60683436624467 32.27679306618349
2517 13 1 41.33214154469269 33.62859436624467 32.857353066183485
2518 13 1 41.52206154469269 32.96347436624467 34.057993066183485
2519 13 1 41.48558154469269 31.71515436624467 34.65831306618348
2520 13 1 42.01982154469269 31.71691436624467 33.37983306618348
2521 13 1 40.89774154469269 31.85475436624467 34.18095306618348
2522 13 1 42.11438154469269 31.51995436624467 34.75351306618348
2523 13 1 41.45494154469269 31.04275436624467 33.63215306618348
2524 13 1 42.046621544692684 31.83339436624467 34.604073066183474
2525 13 1 41.898141544692685 30.47179436624467 34.813913066183474
2526 13 1 42.18910154469268 30.80587436624467 36.126793066183474
2527 13 1 42.49766154469268 29.93011436624467 35.09831306618347
2528 13 1 43.472621544692686 30.221074366244668 36.03887306618347
2529 13 1 42.18918154469269 30.74339436624467 36.03119306618347
2530 13 1 42.04670154469269 30.03915436624467 37.21591306618347
2531 13 1 41.83070154469269 28.93267436624467 36.41039306618347
2532 13 1 41.608141544692685 27.57651436624467 36.23359306618347
2533 13 1 40.41638154469268 28.19739436624467 35.895993066183465
2534 13 1 41.187581544692684 29.200914366244668 35.331833066183464
2535 13 1 42.39206154469268 28.724114366244667 35.82359306618346
2536 13 1 42.02454154469268 27.461714366244667 36.26095306618346
2537 13 1 41.40710154469268 26.764834366244667 37.28711306618346
2538 13 1 42.49822154469268 25.925394366244667 37.44471306618346
2539 13 1 43.574781544692684 26.78571436624467 37.30023306618346
2540 13 1 44.50558154469268 26.11643436624467 36.52199306618346
2541 13 1 43.55950154469268 25.28843436624467 35.93943306618346
2542 13 1 42.479821544692676 26.099474366244667 36.25007306618346
2543 13 1 42.00886154469268 27.402434366244666 36.22719306618346
2544 13 1 41.345101544692675 26.447554366244667 35.47383306618346
2545 13 1 42.15958154469268 27.565874366244667 35.55135306618346
2546 13 1 41.23646154469268 26.600594366244668 35.18231306618346
2547 13 1 40.31078154469268 27.447154366244668 35.77095306618346
2548 13 1 39.40598154469268 28.23203436624467 35.07431306618346
2549 13 1 40.53798154469268 28.99363436624467 35.31623306618346
2550 13 1 40.559581544692676 28.206994366244672 34.17583306618346
2551 13 1 40.25398154469268 28.079074366244672 32.83039306618346
2552 13 1 39.696621544692675 27.095874366244672 33.63199306618346
2553 13 1 38.70270154469267 27.05827436624467 34.596633066183465
2554 13 1 37.53566154469267 27.03435436624467 35.343273066183464
2555 13 1 37.198141544692675 27.33379436624467 34.03311306618346
2556 13 1 36.76710154469267 26.96155436624467 32.76999306618346
2557 13 1 35.47070154469267 26.52803436624467 32.99631306618346
2558 13 1 36.01350154469267 26.480674366244667 31.72231306618346
2559 13 1 35.253661544692676 27.398754366244667 31.01527306618346
2560 13 1 35.51390154469268 26.481554366244666 32.02087306618346
2561 13 1 35.08670154469268 27.766754366244665 31.727673066183463
2562 13 1 33.86894154469268 28.145954366244666 32.269273066183466
2563 13 1 32.638381544692685 28.500914366244665 31.740473066183466
2564 13 1 31.960061544692685 28.908514366244663 32.87783306618346
2565 13 1 31.784301544692685 27.618274366244663 32.404073066183464
2566 13 1 30.488541544692684 27.347234366244663 31.994793066183465
2567 13 1 31.502621544692683 26.756994366244662 31.257833066183466
2568 13 1 30.868061544692683 27.981714366244663 31.389593066183465
2569 13 1 31.588461544692684 28.331714366244665 30.258953066183466
2570 13 1 31.489901544692685 28.063394366244665 31.614713066183466
2571 13 1 32.004701544692686 28.017874366244666 32.90039306618347
2572 13 1 33.026861544692686 28.684594366244667 32.24415306618347
2573 13 1 32.09398154469269 27.891874366244668 31.595113066183472
2574 13 1 31.30182154469269 26.881954366244667 32.117193066183475
2575 13 1 30.59734154469269 26.589554366244666 30.960393066183475
2576 13 1 29.30510154469269 27.079074366244665 31.062473066183475
2577 13 1 30.19102154469269 27.486754366244664 30.078153066183475
2578 13 1 30.71758154469269 27.414594366244664 28.798473066183476
2579 13 1 29.441421544692687 27.024594366244663 28.425113066183474
2580 13 1 29.319341544692687 26.144994366244664 29.488793066183476
2581 13 1 28.786701544692686 25.653474366244662 30.669753066183475
2582 13 1 27.627661544692685 26.013794366244664 30.001273066183476
2583 13 1 26.887421544692685 26.908754366244665 30.757033066183475
2584 13 1 26.864621544692685 25.523554366244664 30.732953066183473
2585 13 1 27.684381544692684 24.406434366244664 30.720633066183474
2586 13 1 27.002141544692684 25.610114366244666 30.795113066183475
2587 13 1 27.586621544692683 24.843154366244665 29.800073066183476
2588 13 1 26.512301544692683 25.552434366244665 30.312633066183476
2589 13 1 26.612061544692683 26.750034366244666 31.002393066183476
2590 13 1 25.51534154469268 26.955314366244664 30.180793066183476
2591 13 1 25.95662154469268 28.240834366244663 30.450313066183476
2592 13 1 27.13998154469268 27.525554366244663 30.539433066183477
2593 13 1 26.53678154469268 28.657394366244663 30.014953066183477
2594 13 1 27.71086154469268 29.153714366244664 29.471593066183477
2595 13 1 27.64534154469268 30.331554366244664 28.744633066183475
2596 13 1 27.96846154469268 30.793314366244665 30.010473066183476
2597 13 1 29.10126154469268 30.926354366244666 29.223673066183476
2598 13 1 29.84950154469268 30.351634366244667 28.208793066183475
2599 13 1 30.016861544692677 31.662434366244668 28.625913066183475
2600 13 1 29.240941544692678 30.746274366244666 29.317593066183477
2601 14 1 34.692170015415876 15.720234028584276 29.815678706776048
2602 14 1 34.05921001541588 16.906714028584275 29.48175870677605
2603 14 1 33.11585001541588 17.654554028584275 28.795678706776048
2604 14 1 33.67705001541588 18.540394028584274 27.889918706776047
2605 14 1 33.49145001541588 18.235434028584272 29.228798706776047
2606 14 1 32.24113001541588 17.982714028584272 29.769918706776046
2607 14 1 31.782410015415877 16.675434028584274 29.745918706776045
2608 14 1 31.961290015415877 17.945434028584273 29.221518706776045
